"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022102307,4,3,9,26,84,"SINGLEBACK","3x1",1.76666666666667,"12-15 min","visitante",7,"NYJ",0,1,0.9496221717565
2022110606,3,1,10,39,71,"SINGLEBACK","2x2",14.3833333333333,"0-3 min","local",-4,"NYJ",0,1,0.840275041179797
2022102307,3,2,8,34,44,"SHOTGUN","3x1",7.51666666666667,"6-9 min","visitante",1,"NYJ",1,1,0.687271515865869
2022103007,4,1,2,2,108,"SHOTGUN","2x2",2.41666666666667,"12-15 min","local",-12,"rival",1,1,0.739176112533152
2022091107,3,2,8,33,77,"SINGLEBACK","2x2",5.51666666666667,"9-12 min","local",-14,"NYJ",0,1,0.862481625869521
2022101602,2,2,29,18,28,"SHOTGUN","2x2",14.1,"0-3 min","visitante",0,"NYJ",1,1,0.910064581979491
2022100907,1,1,10,22,88,"SINGLEBACK","3x1",4.35,"9-12 min","local",2,"rival",0,0,0.320471529379115
2022092506,2,3,8,27,83,"SHOTGUN","2x2",4.78333333333333,"9-12 min","local",-14,"NYJ",1,1,0.973037459331771
2022091107,4,2,5,22,88,"SHOTGUN","3x1",2.18333333333333,"12-15 min","local",-21,"rival",1,1,0.963261258931503
2022091107,2,1,10,25,35,"SINGLEBACK","2x2",7.6,"6-9 min","local",-3,"NYJ",1,0,0.409535484358468
2022100210,1,3,7,33,43,"SHOTGUN","2x2",1.2,"12-15 min","visitante",3,"NYJ",1,1,0.986333123171411
2022092506,2,1,10,50,60,"SINGLEBACK","2x2",11.9333333333333,"3-6 min","local",-8,"centro",1,0,0.398364786308405
2022100210,4,3,6,23,87,"SHOTGUN","3x1",12.0833333333333,"0-3 min","visitante",-10,"NYJ",1,1,0.988364761143218
2022091801,3,3,7,28,82,"SHOTGUN","2x2",9.3,"3-6 min","visitante",-3,"NYJ",1,1,0.987819804751423
2022091801,3,2,7,28,82,"SINGLEBACK","2x2",9.38333333333333,"3-6 min","visitante",-3,"NYJ",1,1,0.74942666419666
2022091801,1,2,12,23,33,"SHOTGUN","2x1",4.25,"9-12 min","visitante",-7,"NYJ",1,1,0.860220019120043
2022110606,3,2,8,41,69,"SHOTGUN","2x2",13.65,"0-3 min","local",-4,"NYJ",1,0,0.56953275112785
2022091107,3,3,15,15,95,"EMPTY","4x1",11.2666666666667,"3-6 min","local",-7,"NYJ",1,1,0.948591032670332
