"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022100902,4,2,10,35,75,0.433333333333333,"12-15 min","local",-2,"rival",1,1,0.946062069124132
2022103100,4,2,5,40,50,5.95,"9-12 min","local",19,"rival",0,0,0.0164266759433618
2022100902,2,2,2,36,46,1.48333333333333,"12-15 min","local",4,"CLE",1,0,0.165578710345467
2022103100,4,1,10,45,55,6.66666666666667,"6-9 min","local",19,"rival",0,0,0.0193029328512449
2022091101,2,1,10,40,50,1.95,"12-15 min","visitante",7,"CLE",1,0,0.0149825636490194
2022100201,3,1,10,32,78,4.73333333333333,"9-12 min","visitante",0,"rival",1,1,0.474365531011415
2022100902,2,2,6,36,46,12.7666666666667,"0-3 min","local",4,"CLE",0,1,0.696536480078512
2022092200,2,3,3,13,97,9.73333333333333,"3-6 min","local",0,"rival",0,1,0.926519972279908
2022103100,1,2,4,22,88,10.1,"3-6 min","local",0,"CLE",1,1,0.711112228079808
2022092200,4,1,10,46,64,1.76666666666667,"12-15 min","local",6,"rival",0,0,0.0801199166896008
2022100201,4,2,7,41,69,5.38333333333333,"9-12 min","visitante",0,"CLE",1,1,0.650666444181248
2022100902,4,2,10,44,66,6.03333333333333,"6-9 min","local",-2,"rival",0,1,0.615566433472931
2022091801,3,2,10,20,30,4.8,"9-12 min","local",3,"CLE",1,1,0.857537750974861
2022091101,1,3,4,49,59,3.65,"9-12 min","visitante",0,"rival",0,1,0.663724238165134
2022103100,2,2,11,24,34,13.3,"0-3 min","local",0,"CLE",1,0,0.243514247375503
2022100902,2,2,3,3,107,3.76666666666667,"9-12 min","local",-3,"rival",0,1,0.719334972643993
2022092200,3,2,7,24,34,3.8,"9-12 min","local",-1,"rival",1,1,0.700363964212664
2022101601,4,1,20,25,35,8.58333333333333,"6-9 min","local",-15,"CLE",1,1,0.770811225424239
2022091101,4,2,11,42,68,2.53333333333333,"12-15 min","visitante",2,"CLE",1,0,0.197104085174432
2022101601,4,3,15,30,40,7.75,"6-9 min","local",-15,"CLE",1,1,0.999570979724063
2022091801,4,1,10,38,72,12.3833333333333,"0-3 min","local",0,"CLE",0,1,0.779792183607035
2022101601,4,1,10,32,42,3.25,"9-12 min","local",-23,"CLE",1,1,0.463805234751904
2022101601,1,1,10,38,48,0.783333333333333,"12-15 min","local",0,"rival",1,1,0.79209482034526
2022091801,3,2,5,25,35,14.2666666666667,"0-3 min","local",0,"CLE",1,0,0.304722766598533
2022100201,3,2,10,32,78,4.03333333333333,"9-12 min","visitante",0,"rival",1,1,0.47667378237054
2022100902,1,2,9,26,84,14.35,"0-3 min","local",0,"CLE",1,1,0.681717829838276
2022102300,1,1,8,8,102,9.08333333333333,"3-6 min","visitante",0,"rival",0,1,0.521192041456534
2022101601,2,1,10,13,23,11.5833333333333,"3-6 min","local",0,"CLE",0,0,0.13011259562488
2022100902,4,1,10,35,75,0.783333333333333,"12-15 min","local",-2,"rival",0,1,0.777173549938788
2022103100,3,3,7,40,50,12.4833333333333,"0-3 min","local",11,"CLE",1,1,0.794376983580038
2022091101,3,1,10,35,75,10.3833333333333,"3-6 min","visitante",10,"rival",0,0,0.0242413432929099
2022100902,4,1,10,34,44,8.88333333333333,"6-9 min","local",-2,"CLE",0,0,0.13024488368748
2022092200,4,1,10,23,87,13.5166666666667,"0-3 min","local",2,"rival",0,0,0.010401640145147
2022091101,2,1,9,9,101,0.666666666666667,"12-15 min","visitante",7,"rival",1,0,0.291691165255096
2022091801,3,1,10,31,41,12.9,"0-3 min","local",0,"CLE",1,0,0.384009833440719
2022100201,2,3,11,11,99,0.266666666666667,"12-15 min","visitante",-3,"rival",1,1,0.992812252256426
2022091801,1,1,10,10,100,13.5333333333333,"0-3 min","local",0,"CLE",1,0,0.0275330993790536
2022100902,4,1,10,44,66,6.13333333333333,"6-9 min","local",-2,"rival",1,1,0.549402352127485
2022101601,3,3,9,37,73,9.41666666666667,"3-6 min","local",-11,"CLE",1,1,0.998606768299253
2022092200,4,2,7,42,52,7.9,"6-9 min","local",9,"CLE",1,1,0.556988986512268
2022102300,1,1,10,44,54,13.7166666666667,"0-3 min","visitante",0,"CLE",0,1,0.833482821006521
2022091801,4,3,7,39,49,2.36666666666667,"12-15 min","local",7,"rival",1,1,0.916225389920496
2022102300,1,1,10,18,92,11.95,"3-6 min","visitante",0,"rival",0,0,0.111052522698583
2022091801,3,1,10,20,30,5.45,"9-12 min","local",3,"CLE",0,0,0.449717841442156
