"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022100211,4,1,10,42,68,2.93333333333333,"12-15 min","local",0,"rival",0,1,0.606682295418151
2022101602,1,1,10,25,35,15,"0-3 min","local",0,"GB",0,0,0.452248815751991
2022110603,1,2,1,50,60,8.53333333333333,"6-9 min","visitante",0,"centro",1,0,0.483391975245077
2022110603,1,2,3,26,84,5.91666666666667,"9-12 min","visitante",0,"rival",1,0,0.521790582895676
2022091112,1,2,8,40,50,2.78333333333333,"12-15 min","visitante",-7,"rival",1,1,0.67677570755639
2022101602,2,2,4,30,80,9.4,"3-6 min","local",0,"GB",0,1,0.61726043070892
2022091112,3,2,6,29,39,9.1,"3-6 min","visitante",-20,"GB",0,0,0.520914006026358
2022103012,4,1,10,47,57,12.5666666666667,"0-3 min","visitante",-17,"GB",1,1,0.767578535397516
2022101602,2,1,10,25,85,5.76666666666667,"9-12 min","local",-3,"GB",1,0,0.475171850684853
2022100211,4,2,10,43,53,3.73333333333333,"9-12 min","local",0,"GB",1,1,0.689434384883738
2022102306,4,1,10,44,66,4.08333333333333,"9-12 min","visitante",-9,"rival",1,1,0.667245206835984
2022101602,4,3,22,45,65,9.98333333333333,"3-6 min","local",-14,"rival",1,1,0.821693426873526
2022103012,3,1,5,13,97,14.45,"0-3 min","visitante",-17,"GB",0,0,0.377366045229077
2022103012,1,1,10,20,90,3.45,"9-12 min","visitante",-7,"GB",1,0,0.48531325653811
2022091812,3,2,5,19,29,12.3166666666667,"0-3 min","local",17,"GB",0,0,0.391248764246221
2022102306,3,2,6,43,67,9.83333333333333,"3-6 min","visitante",-3,"GB",0,1,0.668512576485442
2022091812,1,1,10,25,85,15,"0-3 min","local",0,"GB",0,0,0.456501472457146
2022091112,4,2,10,49,59,4.5,"9-12 min","visitante",-16,"rival",1,1,0.819276866069992
2022100211,4,2,8,18,92,7.06666666666667,"6-9 min","local",-7,"rival",0,1,0.607939344146703
2022100211,2,1,10,35,45,0.116666666666667,"12-15 min","local",-3,"GB",1,1,0.741907694149731
2022110603,4,2,9,26,36,14.3333333333333,"0-3 min","visitante",-9,"GB",1,0,0.567276309040154
2022102306,4,1,10,21,89,3.55,"9-12 min","visitante",-9,"rival",1,1,0.644535580364134
2022110603,2,2,10,45,55,4.26666666666667,"9-12 min","visitante",0,"rival",1,1,0.568853683230134
2022091812,2,2,1,5,105,0.583333333333333,"12-15 min","local",10,"rival",1,1,0.641061174556731
2022102306,1,3,4,42,52,12.3,"0-3 min","visitante",0,"GB",1,1,0.729316550559655
2022100211,4,2,7,44,66,9.06666666666667,"3-6 min","local",-7,"rival",1,1,0.613384209947588
2022103012,4,1,10,5,15,10.0833333333333,"3-6 min","visitante",-17,"GB",0,1,0.788330003228328
2022103012,4,1,10,37,73,0.966666666666667,"12-15 min","visitante",-10,"rival",1,1,0.781631478983124
2022100900,4,3,2,36,46,3.31666666666667,"9-12 min","local",-7,"rival",1,1,0.770623213215244
2022091112,4,1,10,8,102,1.03333333333333,"12-15 min","visitante",-16,"GB",1,1,0.786695490419374
2022100211,3,1,10,49,59,14.0666666666667,"0-3 min","local",-3,"rival",0,0,0.479960306661197
2022103012,2,1,10,21,31,1.83333333333333,"12-15 min","visitante",-14,"GB",0,1,0.632904261279792
2022101602,1,1,10,21,31,12.4666666666667,"0-3 min","local",0,"GB",0,0,0.528849735648949
2022110603,4,1,20,31,79,8.25,"6-9 min","visitante",-9,"rival",1,1,0.744188567774596
2022100900,4,1,10,45,65,4.76666666666667,"9-12 min","local",-7,"GB",0,1,0.611053877827201
2022102306,2,1,10,41,69,1.91666666666667,"12-15 min","visitante",4,"GB",1,0,0.532041577557659
2022091812,1,2,1,43,53,2.13333333333333,"12-15 min","local",-4,"rival",0,1,0.63318289735652
2022092512,2,1,10,38,72,11.1333333333333,"3-6 min","visitante",4,"rival",0,0,0.567570094338267
2022100211,5,2,3,42,52,4.78333333333333,"9-12 min","local",0,"GB",0,1,0.698720774181187
2022103012,2,1,10,46,56,11.45,"3-6 min","visitante",-14,"GB",1,0,0.375169175589043
2022100211,2,3,9,32,42,0.366666666666667,"12-15 min","local",4,"GB",1,1,0.705837363663649
2022091112,2,2,10,25,35,3.8,"9-12 min","visitante",-10,"GB",1,1,0.612615395592784
2022100900,2,3,10,29,81,0.516666666666667,"12-15 min","local",7,"rival",1,1,0.688210967682376
2022092512,1,1,10,29,81,0.55,"12-15 min","visitante",4,"GB",0,1,0.735864348338065
2022102306,2,3,11,40,70,1.65,"12-15 min","visitante",4,"GB",1,1,0.817026796697025
2022091112,3,2,8,20,30,14.2166666666667,"0-3 min","visitante",-17,"GB",1,1,0.591728021176503
2022092512,3,1,10,44,54,0.583333333333333,"12-15 min","visitante",8,"GB",0,1,0.719132685004149
2022101602,4,4,2,33,43,2,"12-15 min","local",-17,"GB",1,1,0.734306971240711
2022103012,1,1,10,39,71,12.0833333333333,"0-3 min","visitante",0,"GB",1,0,0.384199921156477
2022091812,1,3,7,36,46,12.3666666666667,"0-3 min","local",0,"rival",1,1,0.818610297379932
2022091112,1,2,6,50,60,4.83333333333333,"9-12 min","visitante",-7,"centro",0,1,0.596439373727045
2022101602,3,2,10,30,80,7.96666666666667,"6-9 min","local",-7,"GB",0,1,0.615200518866452
2022101602,1,2,8,42,52,5.53333333333333,"9-12 min","local",0,"GB",1,1,0.65940293268275
2022102306,3,1,10,25,85,11.8166666666667,"3-6 min","visitante",-3,"GB",1,0,0.510121336922967
2022110603,4,2,8,12,98,7.41666666666667,"6-9 min","visitante",-9,"rival",1,1,0.604176756868005
2022092512,1,2,12,14,24,3.78333333333333,"9-12 min","visitante",-3,"rival",1,1,0.796537817849185
2022110603,4,1,10,34,76,10.0833333333333,"3-6 min","visitante",-9,"rival",1,0,0.557155356008596
2022110603,4,1,10,43,53,13.75,"0-3 min","visitante",-9,"GB",1,0,0.523639582954462
