"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022092508,2,2,9,16,26,8.25,"6-9 min","visitante",10,"rival",0,1,0.979984502304593
2022100209,3,1,10,22,32,11.3666666666667,"3-6 min","local",6,"PHI",1,0,0.196542096853392
2022091104,1,2,8,25,85,0.766666666666667,"12-15 min","visitante",-7,"rival",1,1,0.821668921829261
2022100209,1,1,15,28,38,11.85,"3-6 min","local",0,"PHI",1,1,0.641789611245025
2022100209,2,2,21,21,31,10.8,"3-6 min","local",-14,"rival",1,0,0.238442583868084
2022092508,2,2,7,15,95,1.43333333333333,"12-15 min","visitante",17,"PHI",1,1,0.581473667061651
2022100209,3,2,4,44,66,2.28333333333333,"12-15 min","local",6,"rival",0,1,0.736379106977289
2022103008,2,1,10,29,39,13.5,"0-3 min","local",0,"rival",0,1,0.73466186970956
2022100911,1,2,8,48,58,11.0833333333333,"3-6 min","visitante",0,"rival",1,1,0.943651169469376
2022100209,2,4,1,12,22,1.16666666666667,"12-15 min","local",0,"rival",0,0,0.0969174462079975
2022100911,3,1,10,33,43,12.8833333333333,"0-3 min","visitante",4,"rival",1,1,0.922518027486583
2022100209,1,4,1,30,40,12.85,"0-3 min","local",0,"PHI",0,0,0.18529922480729
2022101611,1,3,1,18,92,2.26666666666667,"12-15 min","local",0,"rival",0,1,0.545087050410751
2022091901,2,1,10,34,76,4.45,"9-12 min","local",7,"PHI",1,1,0.465889342819282
2022103008,4,3,14,6,16,8.11666666666667,"6-9 min","local",22,"PHI",0,1,0.771488471034815
2022100911,2,1,10,40,50,4.4,"9-12 min","visitante",7,"PHI",1,1,0.443939941863537
2022100911,1,2,10,36,74,12.15,"0-3 min","visitante",0,"PHI",1,1,0.986887024323602
2022091104,4,2,12,35,45,12.95,"0-3 min","visitante",10,"PHI",1,1,0.862436836429625
2022100209,2,2,6,10,20,3.98333333333333,"9-12 min","local",-7,"rival",0,0,0.398416876553022
2022091104,4,2,8,19,29,10.0333333333333,"3-6 min","visitante",10,"PHI",1,1,0.77905637827055
2022100911,2,3,1,2,108,11.3833333333333,"3-6 min","visitante",7,"rival",0,0,0.0436664668763075
2022091104,2,1,10,29,81,11.6166666666667,"3-6 min","visitante",0,"PHI",1,0,0.13077215147495
2022110300,1,3,6,21,89,8.85,"6-9 min","visitante",-7,"PHI",1,1,0.845158438624098
2022091104,3,3,2,40,70,11.9166666666667,"3-6 min","visitante",10,"PHI",1,1,0.558086030376616
2022092508,3,3,19,44,54,13.25,"0-3 min","visitante",24,"rival",1,1,0.978967385039074
2022101611,1,4,3,38,72,3.46666666666667,"9-12 min","local",0,"rival",1,0,0.173983523069833
2022100911,4,2,10,34,76,5.25,"9-12 min","visitante",0,"rival",1,0,0.404993292738316
2022110300,1,1,10,9,101,9.55,"3-6 min","visitante",-7,"PHI",1,0,0.204218648859215
2022103008,1,3,1,41,51,12.6166666666667,"0-3 min","local",0,"PHI",0,0,0.377863346383182
2022101611,2,2,1,35,45,14.1,"0-3 min","local",7,"rival",0,0,0.135441195077624
2022110300,3,3,3,24,34,13.6,"0-3 min","visitante",0,"PHI",1,0,0.397666373754985
2022110300,2,3,4,4,106,4.61666666666667,"9-12 min","visitante",0,"rival",0,0,0.12497892081388
2022091104,3,3,4,43,53,2.75,"12-15 min","visitante",10,"rival",1,1,0.936839472655788
2022091104,4,3,1,40,70,1.83333333333333,"12-15 min","visitante",3,"rival",0,0,0.0679641452722699
2022100911,2,1,10,11,99,12.25,"0-3 min","visitante",7,"rival",1,0,0.402715515426259
2022091901,4,3,7,47,57,4.15,"9-12 min","local",17,"PHI",1,1,0.670086088963933
2022100209,4,2,5,19,29,11.5166666666667,"3-6 min","local",9,"rival",0,1,0.448282259710118
2022100209,3,1,10,24,86,1.93333333333333,"12-15 min","local",6,"rival",0,0,0.250763728103192
2022103008,1,2,2,29,39,1.48333333333333,"12-15 min","local",0,"PHI",1,0,0.3063841182166
2022091901,1,1,10,45,55,0.233333333333333,"12-15 min","local",7,"PHI",0,1,0.983331496830578
2022100911,3,1,10,46,56,13.65,"0-3 min","visitante",4,"rival",1,1,0.720409237456161
2022100911,2,3,3,32,78,13.7333333333333,"0-3 min","visitante",7,"rival",0,0,0.38869090860571
2022101611,2,1,10,20,30,3.08333333333333,"9-12 min","local",17,"rival",1,0,0.0392329577699967
2022091104,2,2,5,5,15,0.233333333333333,"12-15 min","visitante",7,"rival",1,1,0.530611373550668
2022091901,1,2,8,45,65,13.05,"0-3 min","local",0,"rival",1,1,0.976953705877799
2022101611,4,3,4,45,65,10.5,"3-6 min","local",3,"rival",0,1,0.817772857619255
2022092508,2,4,1,8,18,7.18333333333333,"6-9 min","visitante",10,"rival",0,0,0.284745334134379
2022100911,3,2,8,16,94,4.05,"9-12 min","visitante",7,"PHI",1,1,0.700386808404099
2022091104,4,3,2,27,37,2.35,"12-15 min","visitante",3,"PHI",0,0,0.0928575224830704
2022092508,3,2,10,35,45,13.95,"0-3 min","visitante",24,"rival",1,0,0.298710675742631
2022092508,1,1,10,35,45,12.4666666666667,"0-3 min","visitante",0,"PHI",0,1,0.829092720660521
2022100209,1,1,10,47,63,3.26666666666667,"9-12 min","local",-14,"rival",0,1,0.449042785344387
2022100209,4,2,7,9,19,9.6,"3-6 min","local",9,"rival",0,0,0.352852653384414
2022103008,4,1,10,11,99,12.6833333333333,"0-3 min","local",15,"rival",0,0,0.351084284560744
2022100209,2,1,10,43,67,13.4333333333333,"0-3 min","local",-14,"PHI",1,1,0.720490137971897
2022091104,2,3,6,44,66,10.2833333333333,"3-6 min","visitante",0,"PHI",1,1,0.988959515251116
2022091901,2,1,10,34,44,3.45,"9-12 min","local",7,"rival",0,0,0.11896748479815
2022110300,1,3,8,46,64,7.16666666666667,"6-9 min","visitante",-7,"PHI",1,1,0.985708421309545
2022110300,1,1,10,35,45,5.65,"9-12 min","visitante",-7,"rival",1,1,0.7280039426432
2022110300,4,2,10,30,40,13.0833333333333,"0-3 min","visitante",4,"rival",1,1,0.948483477678359
2022100911,2,1,10,25,35,5.4,"9-12 min","visitante",7,"PHI",1,0,0.425317154311403
2022110300,4,4,1,34,76,1.6,"12-15 min","visitante",12,"PHI",0,0,0.0661905885535253
2022101611,1,1,10,20,30,7.51666666666667,"6-9 min","local",0,"PHI",0,1,0.612267889238369
2022100209,2,1,10,21,31,2,"12-15 min","local",0,"rival",0,0,0.0940274388081228
2022092508,4,2,8,43,67,1.83333333333333,"12-15 min","visitante",16,"rival",0,0,0.13623732748687
2022092508,4,1,10,45,55,6.93333333333333,"6-9 min","visitante",22,"PHI",0,0,0.260901579723927
2022103008,4,3,3,19,29,3.48333333333333,"9-12 min","local",22,"PHI",1,0,0.0411943068511711
