"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022100901,2,1,10,27,83,0.933333333333333,"12-15 min","visitante",-28,"PIT",1,1,0.837290143587664
2022091103,1,1,10,34,76,4.36666666666667,"9-12 min","visitante",4,"rival",1,0,0.142603175512618
2022103008,4,2,10,45,55,10.5833333333333,"3-6 min","visitante",-22,"rival",0,0,0.44312711363135
2022102311,4,3,10,40,50,6.16666666666667,"6-9 min","visitante",-6,"PIT",1,1,0.998335227755748
2022101607,2,2,20,46,56,5.56666666666667,"9-12 min","local",1,"rival",1,1,0.905484427540295
2022091806,1,1,10,47,63,3.83333333333333,"9-12 min","local",-3,"PIT",0,1,0.870152450896034
2022091806,1,2,8,27,83,14.35,"0-3 min","local",0,"PIT",1,1,0.620546079095086
2022100901,3,3,15,29,81,0.783333333333333,"12-15 min","visitante",-28,"rival",1,1,0.994137328011554
2022100901,4,2,10,20,90,6.35,"6-9 min","visitante",-35,"PIT",1,0,0.524336006568226
2022102311,2,1,10,10,100,2.01666666666667,"12-15 min","visitante",-10,"rival",0,1,0.646224651397602
2022092200,3,2,19,45,55,10.3666666666667,"3-6 min","visitante",1,"PIT",1,1,0.618140831897279
2022103008,2,3,7,18,92,1.21666666666667,"12-15 min","visitante",-14,"rival",1,1,0.992897741993426
2022091806,3,3,8,33,43,6.45,"6-9 min","local",-7,"rival",1,1,0.997012877998243
2022100901,1,2,9,40,50,11.3166666666667,"3-6 min","visitante",-7,"PIT",0,0,0.496305156810001
2022100901,2,1,10,25,85,7.33333333333333,"6-9 min","visitante",-21,"PIT",1,1,0.590123715338707
2022091103,4,2,12,15,95,1.73333333333333,"12-15 min","visitante",6,"PIT",1,0,0.177146110553563
2022102311,2,1,10,22,88,2.45,"12-15 min","visitante",-10,"rival",0,1,0.609230558164895
2022091103,1,2,8,27,37,6.55,"6-9 min","visitante",4,"PIT",0,1,0.825358185570726
2022092200,2,1,10,48,58,7.18333333333333,"6-9 min","visitante",-6,"rival",0,1,0.902444273911838
2022100210,4,1,10,48,62,0.133333333333333,"12-15 min","local",-4,"rival",1,1,0.807147629345503
2022103008,2,1,10,39,71,2.51666666666667,"12-15 min","visitante",-14,"rival",0,1,0.651462021769199
2022101607,3,3,5,41,51,4.48333333333333,"9-12 min","local",1,"PIT",1,1,0.988854937970966
2022102311,2,3,3,27,83,11.8666666666667,"3-6 min","visitante",-13,"rival",1,1,0.972621550835485
2022103008,2,1,10,21,89,1.38333333333333,"12-15 min","visitante",-14,"rival",1,1,0.618885746186518
2022101607,1,1,10,10,100,8.48333333333333,"6-9 min","local",0,"rival",1,0,0.289278835232387
