"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022103009,3,1,10,34,44,4.16666666666667,"9-12 min","local",-1,"rival",0,1,0.611999908588646
2022102305,2,1,10,23,87,13.4833333333333,"0-3 min","visitante",-3,"IND",0,0,0.393878107296847
2022110605,1,1,10,45,65,12.4166666666667,"0-3 min","visitante",0,"IND",1,0,0.335221051827143
2022102305,1,1,10,25,35,4.05,"9-12 min","visitante",-3,"IND",0,1,0.640697541974625
2022100600,4,3,10,38,48,11.4,"3-6 min","visitante",-3,"rival",1,1,0.982394007441321
2022102305,2,1,10,42,68,7.93333333333333,"6-9 min","visitante",-10,"IND",0,1,0.59439177395775
2022100600,3,3,11,32,78,9.01666666666667,"3-6 min","visitante",-3,"rival",1,1,0.976515864393073
2022102305,3,2,10,38,72,12.6666666666667,"0-3 min","visitante",-13,"IND",1,1,0.572472954250615
2022100600,2,1,10,15,25,3.8,"9-12 min","visitante",-6,"IND",1,0,0.377691241939054
2022100207,1,1,10,45,65,11.0666666666667,"3-6 min","local",0,"rival",1,0,0.41209499306747
2022102305,4,2,10,25,35,13.3333333333333,"0-3 min","visitante",-9,"IND",1,1,0.658707763141168
2022102305,3,2,9,19,29,6.18333333333333,"6-9 min","visitante",-13,"rival",1,1,0.9378613539084
2022091803,2,2,15,17,27,6.75,"6-9 min","visitante",-14,"IND",1,1,0.943629644931265
2022110605,2,2,5,49,59,0.883333333333333,"12-15 min","visitante",-13,"IND",1,1,0.991486983694097
2022091105,4,3,8,11,21,1.01666666666667,"12-15 min","visitante",0,"IND",1,1,0.978051539327702
2022102305,4,1,10,38,72,10.4166666666667,"3-6 min","visitante",-9,"rival",1,1,0.788694847347645
2022100600,2,3,38,43,67,0.35,"12-15 min","visitante",-6,"rival",1,1,0.963977426811721
2022101603,1,2,9,11,21,8.56666666666667,"6-9 min","local",0,"IND",1,1,0.635571798850778
2022100207,3,1,10,21,89,5.6,"9-12 min","local",-7,"IND",1,0,0.385788458671401
2022101603,4,1,10,44,66,0.983333333333333,"12-15 min","local",-1,"rival",1,1,0.900596935729902
2022091803,2,3,7,47,57,12.35,"0-3 min","visitante",-7,"IND",1,1,0.967930404505984
2022101603,1,2,3,22,88,0.65,"12-15 min","local",-7,"rival",0,1,0.547859873445804
2022092502,1,1,10,42,52,4.7,"9-12 min","local",7,"IND",1,1,0.537689369842257
2022092502,3,1,10,37,73,7.01666666666667,"6-9 min","local",-7,"IND",1,1,0.685431074261419
2022101603,2,2,10,42,68,10.65,"3-6 min","local",-11,"IND",1,1,0.80702951114808
2022091105,2,1,10,25,35,7.83333333333333,"6-9 min","visitante",0,"IND",1,0,0.155949936436214
2022091105,4,2,4,13,97,11.75,"3-6 min","visitante",-17,"rival",1,1,0.835468468028991
2022110605,2,1,10,23,33,6.08333333333333,"6-9 min","visitante",-13,"IND",0,0,0.412652564495778
2022091803,4,2,9,26,84,0.233333333333333,"12-15 min","visitante",-24,"IND",0,1,0.904520579498689
2022102305,3,1,10,38,72,13.2,"0-3 min","visitante",-13,"IND",1,0,0.497149987483919
2022091105,2,1,10,25,85,5.26666666666667,"9-12 min","visitante",0,"rival",1,0,0.305958115386282
2022091803,2,2,5,30,40,1.4,"12-15 min","visitante",-17,"IND",1,1,0.973428047948445
2022100207,1,2,11,46,64,1.31666666666667,"12-15 min","local",-14,"rival",1,1,0.984205089848327
2022101603,1,2,10,45,55,12.9666666666667,"0-3 min","local",0,"IND",1,1,0.803454292851771
2022102305,3,1,10,17,93,14.9166666666667,"0-3 min","visitante",-13,"IND",1,1,0.557881083276159
2022102305,1,3,1,34,44,3.05,"9-12 min","visitante",-3,"IND",0,1,0.560335911678774
2022091803,3,1,10,23,33,0.166666666666667,"12-15 min","visitante",-24,"IND",0,1,0.778593121438172
2022103009,1,2,7,11,99,4.71666666666667,"9-12 min","local",0,"IND",0,1,0.866602859378026
2022092502,3,2,8,39,71,6.36666666666667,"6-9 min","local",-7,"IND",1,1,0.789449134522914
2022091803,4,1,4,4,14,12.4666666666667,"0-3 min","visitante",-24,"rival",1,0,0.455826575627787
2022091105,5,2,12,37,73,4.2,"9-12 min","visitante",0,"rival",1,1,0.8344021451792
2022100600,2,2,10,44,66,1.56666666666667,"12-15 min","visitante",-6,"rival",1,1,0.980918336699137
